Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2091589003430498537,"Sun, Aug 23, 2026","@Aidanb2b the transcript sourcing point is underrated, that texture is impossible to fake, been building my whole voice system off pulling real phrasing from calls instead of writing generic tone",https://x.com/MauroJPelle/status/2091589003430498537,40,0,0,0,0,0,0,0,0,0,0,0,0
2091588850162249763,"Sun, Aug 23, 2026",@kumarumt and honestly half the battle is knowing which of your own lines are actually you vs just ai flavored stuff you wrote in a rush,https://x.com/MauroJPelle/status/2091588850162249763,2,0,0,0,0,0,0,0,0,0,0,0,0
2091541041920803084,"Sun, Aug 23, 2026","A lead magnet DM spikes engagement, then sends people out of the app. A great article keeps them reading in-app, and long dwell time tells the algorithm to spread it. Ask for the like and the comment, but where you can, let people stay inside the app.",https://x.com/MauroJPelle/status/2091541041920803084,26,4,4,0,0,0,0,0,0,0,0,0,0
2091511497566417359,"Sun, Aug 23, 2026","@LoganTGott the profile is the part everyone skips, doesn’t matter how good the post is if the click lands on a dead page",https://x.com/MauroJPelle/status/2091511497566417359,27,0,0,0,0,0,0,0,0,0,0,0,0
2091511342280655280,"Sun, Aug 23, 2026",@adhamuxi claude one of the best AI today in the market,https://x.com/MauroJPelle/status/2091511342280655280,20,1,2,0,0,0,1,0,0,0,0,0,0
2091505930227576968,"Sun, Aug 23, 2026","@stijnnoorman the theory is very easy, but sometimes the practice gets complicated",https://x.com/MauroJPelle/status/2091505930227576968,4,0,0,0,0,0,0,0,0,0,0,0,0
2091504949054087529,"Sun, Aug 23, 2026",@launch_llama taking note and moving forward,https://x.com/MauroJPelle/status/2091504949054087529,14,0,1,0,0,0,1,0,0,0,0,0,0
2091497996651245942,"Sun, Aug 23, 2026",The whole lead magnet workflow is 2 inputs and a recipe: - The transcript of a video you already made. - The visuals from that same video. - A Claude skill that pours both into a structured Notion doc. The skill does the format. You just pick the title.,https://x.com/MauroJPelle/status/2091497996651245942,38,5,8,0,0,0,0,0,0,3,0,0,0
2091457727767642572,"Sun, Aug 23, 2026","The first agent I'm installing checks Notion, TLDV, Drive and Slack before it proposes anything. Then it writes the blocks straight into my calendar. I don't touch it. A skill still needs me sitting there. An agent runs while I'm gone.",https://x.com/MauroJPelle/status/2091457727767642572,39,3,4,0,0,0,0,0,1,0,0,0,0
2091420342698774856,"Sun, Aug 23, 2026","What I like about building with AI is it's cumulative. You build one skill, then another, then another. None of it resets. The folders just keep growing, and every week the engine does a little more of the work for you.",https://x.com/MauroJPelle/status/2091420342698774856,29,3,3,0,0,0,0,0,0,0,0,0,0
2091319162425553191,"Sun, Aug 23, 2026","@AdityaKhanduri true bro, i think the same like you",https://x.com/MauroJPelle/status/2091319162425553191,23,1,1,0,0,0,0,0,0,0,0,0,0
2091232428299805019,"Sat, Aug 22, 2026","The reason your AI content still reads like AI is you treat it like a vending machine. You type a prompt, take whatever falls out, and post it. The first draft is always rough, so you decide AI can't do your voice and go back to writing everything yourself. The tool can",https://x.com/MauroJPelle/status/2091232428299805019,110,10,29,0,0,0,3,0,3,13,0,0,0
2091230876344459646,"Sat, Aug 22, 2026","@tibo_maker same in services, the cheapest clients are always the ones demanding you rescue their business",https://x.com/MauroJPelle/status/2091230876344459646,11,0,0,0,0,0,0,0,0,0,0,0,0
2091230063173812236,"Sat, Aug 22, 2026","@ClayCollins same in services, the deals that close fastest are the ones that came to you already sold",https://x.com/MauroJPelle/status/2091230063173812236,17,1,1,0,0,0,0,0,0,0,0,0,0
2091229858571411875,"Sat, Aug 22, 2026","@Henryf1w to work faster, because by doing that, you can get more work done and become much more effective",https://x.com/MauroJPelle/status/2091229858571411875,5,1,2,0,0,0,0,0,0,1,0,0,0
2091229434904793361,"Sat, Aug 22, 2026",@pmitu and how do they do it?,https://x.com/MauroJPelle/status/2091229434904793361,1,0,0,0,0,0,0,0,0,0,0,0,0
2091228242644500637,"Sat, Aug 22, 2026","@fivosaresti the referral reliance is the one that actually hurts, and it gets fixed by owning one channel properly before touching six",https://x.com/MauroJPelle/status/2091228242644500637,3,0,0,0,0,0,0,0,0,0,0,0,0
2091228064260800810,"Sat, Aug 22, 2026","@joshearle one agent with skills it loads per task, thats how mine runs, 100 agents is 100 things to maintain",https://x.com/MauroJPelle/status/2091228064260800810,8,0,0,0,0,0,0,0,0,0,0,0,0
2091227806227189858,"Sat, Aug 22, 2026","@KevinSzabo14 the best network ive built came free off replies and dms, paid rooms just skip the wait",https://x.com/MauroJPelle/status/2091227806227189858,5,0,1,0,0,0,0,0,1,0,0,0,0
2091227116788502780,"Sat, Aug 22, 2026","@DanielSmidstrup whats driving more for you on x, the posts or the replies?",https://x.com/MauroJPelle/status/2091227116788502780,13,2,5,0,0,1,1,0,0,1,0,0,0
2091226453065027828,"Sat, Aug 22, 2026","@0xHvdes distribution is the one that makes the other six pay, most people build the skill and skip the part where anyone finds out",https://x.com/MauroJPelle/status/2091226453065027828,8,1,1,0,0,0,0,0,0,0,0,0,0
2091225839488709035,"Sat, Aug 22, 2026","@jonbrosio even more true now that everyone can generate words, the clear thinking behind it is the scarce part",https://x.com/MauroJPelle/status/2091225839488709035,6,0,0,0,0,0,0,0,0,0,0,0,0
2091225715517599947,"Sat, Aug 22, 2026","@MCovBrown the cheaper the client the more they need saving, every time",https://x.com/MauroJPelle/status/2091225715517599947,103,0,0,0,0,0,0,0,0,0,0,0,0
2091223119851614279,"Sat, Aug 22, 2026","@GrammarHippy i feel the same way, staying in constant contact and being close to the client also brings you closer to others",https://x.com/MauroJPelle/status/2091223119851614279,37,0,1,0,0,1,0,0,0,0,0,0,0
2091222437518045428,"Sat, Aug 22, 2026",@wizofecom do you think you'll be able to improve with those five things?,https://x.com/MauroJPelle/status/2091222437518045428,48,1,2,0,0,0,0,0,1,0,0,0,0
2091178651521822867,"Sat, Aug 22, 2026",Referrals dry up and you have no idea which lever to pull. Content plus a weekly review gives you a reason for every booked call. You see which post did it and you run that play again. That is how a calendar stops being feast or famine.,https://x.com/MauroJPelle/status/2091178651521822867,56,6,10,0,0,0,0,0,3,1,0,0,0
2091135567496978483,"Sat, Aug 22, 2026","A lead magnet used to eat my whole afternoon. Now it's 15 minutes, because Claude runs the recipe instead of me starting from a blank page.",https://x.com/MauroJPelle/status/2091135567496978483,42,3,3,0,0,0,0,0,0,0,0,0,0
2091127060190163410,"Sat, Aug 22, 2026",@HeyAliux Wanna know that too,https://x.com/MauroJPelle/status/2091127060190163410,6,1,2,0,0,0,1,0,0,0,0,0,0
2091108841245008184,"Sat, Aug 22, 2026","@HeyAliux Hope so, what date are they here lmao",https://x.com/MauroJPelle/status/2091108841245008184,18,1,2,0,0,0,1,0,0,0,0,0,0
2091095333082140951,"Sat, Aug 22, 2026","Two kinds of agents, two completely different bars: Trigger agents: someone replies, connect them here. You can't really do this wrong, so automate it today. Quality agents: writing your posts, your emails. These only work if the work is already good. Point a quality agent",https://x.com/MauroJPelle/status/2091095333082140951,76,6,12,0,0,0,0,0,2,4,0,0,0
2091057988446392364,"Sat, Aug 22, 2026","Almost everyone judges content by reach. Impressions, likes, new followers. They feel like progress. But reach and booked calls are two completely different jobs.",https://x.com/MauroJPelle/status/2091057988446392364,52,4,7,0,0,0,0,0,2,1,0,0,0
2090913841165090895,"Fri, Aug 21, 2026",@AdityaKhanduri True bro,https://x.com/MauroJPelle/status/2090913841165090895,15,1,1,0,0,0,0,0,0,0,0,0,0
2090881133844001248,"Fri, Aug 21, 2026","@AdityaKhanduri @ProofofIntern same logic for content, impressions mean nothing if it’s not the calls booked after",https://x.com/MauroJPelle/status/2090881133844001248,27,1,2,0,0,0,0,0,0,1,0,0,0
2090878611351830946,"Fri, Aug 21, 2026","Everyone’s asking which agent to build first. Wrong question. The one that matters: what are you already good enough to hand over? If a skill still needs my corrections every time, an agent just makes those corrections faster. https://t.co/9kanVPot8L",https://x.com/MauroJPelle/status/2090878611351830946,128,7,8,0,0,0,1,0,0,0,0,0,0
2090871934909075761,"Fri, Aug 21, 2026","@Taniyatweets_ Claude all day long, no doubt",https://x.com/MauroJPelle/status/2090871934909075761,53,0,1,0,0,0,0,0,1,0,0,0,0
2090870079378293005,"Fri, Aug 21, 2026","@aymanalabdul the hardest scale isn’t revenue, it’s realizing your presence in the room was the bottleneck",https://x.com/MauroJPelle/status/2090870079378293005,22,1,2,0,0,0,0,0,0,1,0,0,0
2090869322373578953,"Fri, Aug 21, 2026","Posting more will not save an agency on its own. Volume without a map is guessing with a bigger budget. The map is knowing which post booked the call. Find that post, make more like it, and the volume finally does something.",https://x.com/MauroJPelle/status/2090869322373578953,53,5,6,0,0,0,0,0,1,0,0,0,0
2090868279652888625,"Fri, Aug 21, 2026","@AlexHartsuff did almost this exact thing, jumped 3k to 10k/mo for the same work once i repriced around the actual value",https://x.com/MauroJPelle/status/2090868279652888625,115,1,8,0,0,0,0,0,6,1,0,0,0
2090867257341571372,"Fri, Aug 21, 2026",@jonbrosio So true,https://x.com/MauroJPelle/status/2090867257341571372,5,0,0,0,0,0,0,0,0,0,0,0,0
2090866132341108753,"Fri, Aug 21, 2026","@Aidanb2b I do this too, good",https://x.com/MauroJPelle/status/2090866132341108753,8,0,1,0,0,0,0,0,0,1,0,0,0
2090865806284407085,"Fri, Aug 21, 2026","@danellisona Im part of that 1%, with perseverance and hard work, everything can be built",https://x.com/MauroJPelle/status/2090865806284407085,17,0,0,0,0,0,0,0,0,0,0,0,0
2090816422444143069,"Fri, Aug 21, 2026","The trendjacking shortcut: annotate your ten. List the 10 authorities and competitors your customers already follow, and keep tabs on what they post. When one of them moves, you have the story before it trends. You can't jack a wave you never saw forming.",https://x.com/MauroJPelle/status/2090816422444143069,62,4,8,0,0,0,0,0,2,2,0,0,0
2090802948028715480,"Fri, Aug 21, 2026",@HeyAliux Anthropic for me,https://x.com/MauroJPelle/status/2090802948028715480,22,1,1,0,0,0,0,0,0,0,0,0,0
2090766894299042095,"Fri, Aug 21, 2026",https://t.co/eee804OERF,https://x.com/MauroJPelle/status/2090766894299042095,201,8,17,0,0,0,0,0,1,8,0,0,0
2090766111293743180,"Fri, Aug 21, 2026","@dupanos True, have you done free trials for that?",https://x.com/MauroJPelle/status/2090766111293743180,8,0,1,0,0,0,0,0,0,1,0,0,0
2090764853656879389,"Fri, Aug 21, 2026","@thejustinwelsh the path to success, without a doubt",https://x.com/MauroJPelle/status/2090764853656879389,5,0,1,0,0,1,0,0,0,0,0,0,0
2090761807531061667,"Fri, Aug 21, 2026","@sattyyouneed i completely disagree, it is a tool to support you and help you get the most out of things, as well as to provide ideas possibly even better ones than what you had in mind",https://x.com/MauroJPelle/status/2090761807531061667,35,0,0,0,0,0,0,0,0,0,0,0,0
2090761453804441665,"Fri, Aug 21, 2026","@jpshrodinger more output isnt more productive until you measure what it actually shipped, volume without a map is just guessing faster",https://x.com/MauroJPelle/status/2090761453804441665,7,0,0,0,0,0,0,0,0,0,0,0,0
2090761267371774359,"Fri, Aug 21, 2026","@suni_code so, you think creating a simple prompt and running it counts as coding? well, maybe it does, haha",https://x.com/MauroJPelle/status/2090761267371774359,7,0,0,0,0,0,0,0,0,0,0,0,0
2090760640851812523,"Fri, Aug 21, 2026","@emollick same, i just keep everything in files and skills so it doesnt matter which surface im in",https://x.com/MauroJPelle/status/2090760640851812523,7,0,0,0,0,0,0,0,0,0,0,0,0
2090760461327143266,"Fri, Aug 21, 2026","@sweatystartup hiring is leverage, but skills and agents get you a lot of it now before you add headcount",https://x.com/MauroJPelle/status/2090760461327143266,4,0,0,0,0,0,0,0,0,0,0,0,0
2090760152903303199,"Fri, Aug 21, 2026",@_coenen do you think so?,https://x.com/MauroJPelle/status/2090760152903303199,54,0,2,0,0,0,0,0,2,0,0,0,0
2090759981494612111,"Fri, Aug 21, 2026","@catalinmpit i think the two things go hand in hand, you can't do one without the other",https://x.com/MauroJPelle/status/2090759981494612111,25,0,0,0,0,0,0,0,0,0,0,0,0
2090759542149611627,"Fri, Aug 21, 2026",@taylorotwell the walk of shame to the bus after a 12 hour flight is criminal,https://x.com/MauroJPelle/status/2090759542149611627,9,0,0,0,0,0,0,0,0,0,0,0,0
2090757469165236305,"Fri, Aug 21, 2026",@vasuman you just need good content skills bro,https://x.com/MauroJPelle/status/2090757469165236305,46,0,2,0,0,0,0,0,2,0,0,0,0
2090756601758024078,"Fri, Aug 21, 2026",@theo under 5 prompts is how every 3 week side project starts haha,https://x.com/MauroJPelle/status/2090756601758024078,48,0,0,0,0,0,0,0,0,0,0,0,0
2090756094222037101,"Fri, Aug 21, 2026",@danellisona the fake vulnerability post that ends in a pitch,https://x.com/MauroJPelle/status/2090756094222037101,10,0,1,0,0,0,0,0,1,0,0,0,0
2090755945039069240,"Fri, Aug 21, 2026","@pmddomingos which also means the output is only as good as what you tell it, thats the whole catch",https://x.com/MauroJPelle/status/2090755945039069240,11,0,0,0,0,0,0,0,0,0,0,0,0
2090754857774792877,"Fri, Aug 21, 2026","@chiragdotxyz skills, you build a workflow once and it runs the same way every time",https://x.com/MauroJPelle/status/2090754857774792877,9,1,1,0,0,0,0,0,0,0,0,0,0
2090754615859950068,"Fri, Aug 21, 2026",@sattyyouneed hahaha that's true bro,https://x.com/MauroJPelle/status/2090754615859950068,18,0,0,0,0,0,0,0,0,0,0,0,0
2090753648506634473,"Fri, Aug 21, 2026","@_sun_yi and for the rest of your things, what do you recommend?",https://x.com/MauroJPelle/status/2090753648506634473,10,1,3,0,0,0,1,0,0,1,0,0,0
2090753383799890047,"Fri, Aug 21, 2026","@Mike_Scully_ nobody wants an ai content system, they want the calls it books, thats the whole pitch",https://x.com/MauroJPelle/status/2090753383799890047,20,1,2,0,0,0,0,0,0,1,0,0,0
2090752933373596128,"Fri, Aug 21, 2026","@sattyyouneed distribution is the main thing bro, then the rest follows naturally",https://x.com/MauroJPelle/status/2090752933373596128,16,0,0,0,0,0,0,0,0,0,0,0,0
2090752408250912962,"Fri, Aug 21, 2026","@simonnyyberg obviously, if you automate processes, you will be more efficient",https://x.com/MauroJPelle/status/2090752408250912962,7,1,4,0,0,0,1,0,1,1,0,0,0
2090752049092640984,"Fri, Aug 21, 2026","@chanduuu_cs honestly, i would miss everything hahaha",https://x.com/MauroJPelle/status/2090752049092640984,12,1,3,0,0,0,1,0,0,1,0,0,0
2090750454531490086,"Fri, Aug 21, 2026","@sri9s i set up the code using claude, but I also put my own stamp on it if i see something idon't quite like",https://x.com/MauroJPelle/status/2090750454531490086,16,0,1,0,0,0,0,0,1,0,0,0,0
2090749974522765689,"Fri, Aug 21, 2026","@nickrgrs the machine is really just skills, every repeated task becomes one and ai or a va runs it, thats how you productize",https://x.com/MauroJPelle/status/2090749974522765689,9,0,0,0,0,0,0,0,0,0,0,0,0
2090748734623695189,"Fri, Aug 21, 2026","@heyblake feed your call transcripts to ai and it pulls the exact buyer language, best copy source there is",https://x.com/MauroJPelle/status/2090748734623695189,13,0,0,0,0,0,0,0,0,0,0,0,0
2090748550116266279,"Fri, Aug 21, 2026","@coldemailchris the real moat is that everyone else creates the content and teaching, they turned their whole ecosystem into a distributed content engine",https://x.com/MauroJPelle/status/2090748550116266279,17,0,1,0,0,0,0,0,1,0,0,0,0
2090746664382251368,"Fri, Aug 21, 2026","@paolo_scales the call naming point is the most underrated one here, audit call vs sales call moves show rates more than any hook, seen it firsthand",https://x.com/MauroJPelle/status/2090746664382251368,16,0,3,0,0,0,0,0,1,2,0,0,0
2090744876778291705,"Fri, Aug 21, 2026","@simonnyyberg automate it once you can define what good looks like, if you cant, youre just automating a judgment you havent nailed yet",https://x.com/MauroJPelle/status/2090744876778291705,11,1,2,0,0,0,1,0,0,0,0,0,0
2090743779963687042,"Fri, Aug 21, 2026","@hooeem it depends on what I'm doing; for example, the chat performs better with images, but if I need to generate code, Claude is less ""lazy"" with the prompt",https://x.com/MauroJPelle/status/2090743779963687042,20,0,0,0,0,0,0,0,0,0,0,0,0
2090742821070180747,"Fri, Aug 21, 2026",@heyblake AI powered,https://x.com/MauroJPelle/status/2090742821070180747,8,0,0,0,0,0,0,0,0,0,0,0,0
2090732933325668815,"Fri, Aug 21, 2026","Content closes better than outbound for one reason. By the time someone books off your content, they already trust you. You walk into the call and you are not proving who you are. The content did that for months before they ever hit book.",https://x.com/MauroJPelle/status/2090732933325668815,102,6,17,0,0,0,1,0,2,8,0,0,0
2090724641484554314,"Fri, Aug 21, 2026","@lorenzo_pravata Cracked again, yes.",https://x.com/MauroJPelle/status/2090724641484554314,39,1,7,0,0,0,1,0,2,3,0,0,0
2090695466488852819,"Fri, Aug 21, 2026",The posts that go viral and the posts that book calls are usually not the same posts.,https://x.com/MauroJPelle/status/2090695466488852819,76,6,7,0,0,0,0,0,0,1,0,0,0
2090569014313365937,"Thu, Aug 20, 2026","@launch_llama not really cold X outreach, my thing is inbound off content plus dm setting on linkedin. what are you trying to fix, more volume or better quality convos?",https://x.com/MauroJPelle/status/2090569014313365937,10,0,0,0,0,0,0,0,0,0,0,0,0
2090526349777576069,"Thu, Aug 20, 2026",@drewwillspeak @trikcode Damn,https://x.com/MauroJPelle/status/2090526349777576069,40,0,1,0,0,0,1,0,0,0,0,0,0
2090523968021135661,"Thu, Aug 20, 2026","@drewwillspeak @trikcode - X Articles &amp; HTML Infographics - Lead Magnets w notion mcp - YT vid decks w miro mcp - LinkedIn Carousels I can go on, but good enough for me to not switch yknow?",https://x.com/MauroJPelle/status/2090523968021135661,73,0,2,0,0,0,1,0,1,0,0,0,0
2090506925041500364,"Thu, Aug 20, 2026","Every Monday I match every post we published against the calls it actually booked. Same spreadsheet, six months straight. It taught me something most people don't want to hear.",https://x.com/MauroJPelle/status/2090506925041500364,85,6,12,0,0,0,0,0,3,3,0,0,0
2090496763564036414,"Thu, Aug 20, 2026","@TTrimoreau Claude code for now, lazy to evaluate a move",https://x.com/MauroJPelle/status/2090496763564036414,46,0,2,0,0,0,0,0,2,0,0,0,0
2090496671842971830,"Thu, Aug 20, 2026",@freddiexpott Content and referrals are the best clients. Either they know you for years or have just been recommended by a happy client. Win win,https://x.com/MauroJPelle/status/2090496671842971830,44,1,1,0,0,0,0,0,0,0,0,0,0
